,timestamps,emotions
5694,1649416678,1
5695,1649416708,1
5696,1649416738,1
5697,1649416768,1
5698,1649416798,1
5699,1649416828,1
5700,1649416858,1
5701,1649416888,1
5702,1649416918,1
5703,1649416948,1
5704,1649416978,1
5705,1649417008,1
5706,1649417038,1
5707,1649417068,1
5708,1649417098,1
5709,1649417128,1
5710,1649417158,1
5711,1649417188,1
5712,1649417218,1
5713,1649417248,1
5714,1649417278,1
5715,1649417308,1
5716,1649417338,1
5717,1649417368,4
5718,1649417398,4
5719,1649417428,4
5720,1649417458,4
5721,1649417488,4
5722,1649417518,4
5723,1649417548,4
5724,1649417578,4
5725,1649417608,4
5726,1649417638,4
5727,1649417668,4
5728,1649417698,4
5729,1649417728,4
5730,1649417758,4
5731,1649417788,4
5732,1649417818,4
5733,1649417848,4
5734,1649417878,4
5735,1649417908,4
5736,1649417938,4
5737,1649417968,4
5738,1649417998,4
5739,1649418028,4
5740,1649418058,4
5741,1649418088,4
5742,1649418118,4
5743,1649418148,4
5744,1649418178,4
5745,1649418208,4
5746,1649418238,4
5747,1649418268,4
5748,1649418298,4
5749,1649418328,4
5750,1649418358,4
5751,1649418388,4
5752,1649418418,4
5753,1649418448,4
5754,1649418478,4
5755,1649418508,4
5756,1649418538,4
5757,1649418568,4
5758,1649418598,4
5759,1649418628,4
5760,1649418658,4
5761,1649418688,4
5762,1649418718,4
5763,1649418748,4
5764,1649418778,4
5765,1649418808,4
5766,1649418838,4
5767,1649418868,4
5768,1649418898,4
5769,1649418928,4
5770,1649418958,4
5771,1649418988,4
5772,1649419018,4
5773,1649419048,4
5774,1649419078,4
5775,1649419108,4
5776,1649419138,4
5777,1649419168,4
5778,1649419198,4
5779,1649419228,4
5780,1649419258,4
5781,1649419288,4
5782,1649419318,4
5783,1649419348,4
5784,1649419378,4
5785,1649419408,4
5786,1649419438,4
5787,1649419468,4
5788,1649419498,4
5789,1649419528,4
5790,1649419558,4
5791,1649419588,4
5792,1649419618,4
5793,1649419648,4
5794,1649419678,4
5795,1649419708,4
5796,1649419738,4
5797,1649419768,4
5798,1649419798,4
5799,1649419828,4
5800,1649419858,4
5801,1649419888,4
5802,1649419918,4
5803,1649419948,4
5804,1649419978,3
5805,1649420008,3
5806,1649420038,3
5807,1649420068,3
5808,1649420098,3
5809,1649420128,3
5810,1649420158,3
5811,1649420188,3
5812,1649420218,3
5813,1649420248,3
5814,1649420278,3
5815,1649420308,3
5816,1649420338,3
5817,1649420368,3
5818,1649420398,3
5819,1649420428,3
5820,1649420458,3
5821,1649420488,3
5822,1649420518,3
5823,1649420548,3
5824,1649420578,3
5825,1649420608,3
5826,1649420638,3
5827,1649420668,3
5828,1649420698,3
5829,1649420728,3
5830,1649420758,3
5831,1649420788,3
5832,1649420818,3
5833,1649420848,3
5834,1649420878,3
5835,1649420908,3
5836,1649420938,3
5837,1649420968,3
5838,1649420998,3
5839,1649421028,3
5840,1649421058,3
5841,1649421088,3
5842,1649421118,3
5843,1649421148,3
5844,1649421178,3
5845,1649421208,3
5846,1649421238,3
5847,1649421268,3
5848,1649421298,3
5849,1649421328,3
5850,1649421358,3
5851,1649421388,3
5852,1649421418,3
5853,1649421448,3
5854,1649421478,3
5855,1649421508,3
5856,1649421538,3
5857,1649421568,3
5858,1649421598,3
5859,1649421628,3
5860,1649421658,3
5861,1649421688,3
5862,1649421718,3
5863,1649421748,3
5864,1649421778,3
5865,1649421808,3
5866,1649421838,3
5867,1649421868,3
5868,1649421898,3
5869,1649421928,3
5870,1649421958,3
5871,1649421988,3
5872,1649422018,3
5873,1649422048,3
5874,1649422078,3
5875,1649422108,3
5876,1649422138,3
5877,1649422168,3
5878,1649422198,3
5879,1649422228,3
5880,1649422258,3
5881,1649422288,3
5882,1649422318,3
5883,1649422348,3
5884,1649422378,3
5885,1649422408,4
5886,1649422438,4
5887,1649422468,4
5888,1649422498,4
5889,1649422528,4
5890,1649422558,4
5891,1649422588,4
5892,1649422618,4
5893,1649422648,4
5894,1649422678,4
5895,1649422708,4
5896,1649422738,4
5897,1649422768,4
5898,1649422798,4
5899,1649422828,4
5900,1649422858,4
5901,1649422888,4
5902,1649422918,4
5903,1649422948,4
5904,1649422978,4
5905,1649423008,4
5906,1649423038,4
5907,1649423068,4
5908,1649423098,4
5909,1649423128,4
5910,1649423158,3
5911,1649423188,3
5912,1649423218,3
5913,1649423248,3
5914,1649423278,3
5915,1649423308,3
5916,1649423338,3
5917,1649423368,3
5918,1649423398,3
5919,1649423428,3
5920,1649423458,3
5921,1649423488,3
5922,1649423518,3
5923,1649423548,3
5924,1649423578,3
5925,1649423608,3
5926,1649423638,3
5927,1649423668,3
5928,1649423698,3
5929,1649423728,3
5930,1649423758,3
5931,1649423788,3
5932,1649423818,3
5933,1649423848,3
5934,1649423878,3
5935,1649423908,3
5936,1649423938,3
5937,1649423968,3
5938,1649423998,3
5939,1649424028,3
5940,1649424058,3
5941,1649424088,3
5942,1649424118,3
5943,1649424148,3
5944,1649424178,3
5945,1649424208,3
5946,1649424238,3
5947,1649424268,3
5948,1649424298,3
5949,1649424328,2
5950,1649424358,2
5951,1649424388,2
5952,1649424418,2
5953,1649424448,2
5954,1649424478,2
5955,1649424508,2
5956,1649424538,2
5957,1649424568,2
5958,1649424598,2
5959,1649424628,2
5960,1649424658,2
5961,1649424688,2
5962,1649424718,2
5963,1649424748,2
5964,1649424778,2
5965,1649424808,2
5966,1649424838,2
5967,1649424868,2
5968,1649424898,2
5969,1649424928,2
5970,1649424958,2
5971,1649424988,2
5972,1649425018,2
5973,1649425048,2
5974,1649425078,2
5975,1649425108,2
5976,1649425138,2
5977,1649425168,2
5978,1649425198,2
5979,1649425228,2
5980,1649425258,2
5981,1649425288,2
5982,1649425318,2
5983,1649425348,2
5984,1649425378,2
5985,1649425408,2
5986,1649425438,2
5987,1649425468,2
5988,1649425498,2
5989,1649425528,2
5990,1649425558,2
5991,1649425588,2
5992,1649425618,2
5993,1649425648,2
5994,1649425678,2
5995,1649425708,2
5996,1649425738,2
5997,1649425768,2
5998,1649425798,2
5999,1649425828,2
6000,1649425858,2
6001,1649425888,2
6002,1649425918,2
6003,1649425948,2
6004,1649425978,2
6005,1649426008,2
6006,1649426038,2
6007,1649426068,2
6008,1649426098,2
6009,1649426128,2
6010,1649426158,2
6011,1649426188,2
6012,1649426218,2
6013,1649426248,2
6014,1649426278,2
6015,1649426308,2
6016,1649426338,2
6017,1649426368,2
6018,1649426398,2
6019,1649426428,2
6020,1649426458,2
6021,1649426488,2
6022,1649426518,2
6023,1649426548,2
6024,1649426578,2
6025,1649426608,2
6026,1649426638,2
6027,1649426668,2
6028,1649426698,2
6029,1649426728,2
6030,1649426758,2
6031,1649426788,2
6032,1649426818,2
6033,1649426848,2
6034,1649426878,2
6035,1649426908,2
6036,1649426938,2
6037,1649426968,2
6038,1649426998,2
6039,1649427028,2
6040,1649427058,2
6041,1649427088,2
6042,1649427118,2
6043,1649427148,2
6044,1649427178,2
6045,1649427208,2
6046,1649427238,2
6047,1649427268,2
6048,1649427298,2
6049,1649427328,2
6050,1649427358,2
6051,1649427388,2
6052,1649427418,2
6053,1649427448,2
6054,1649427478,2
6055,1649427508,2
6056,1649427538,2
6057,1649427568,2
6058,1649427598,2
6059,1649427628,2
6060,1649427658,2
6061,1649427688,2
6062,1649427718,2
6063,1649427748,2
6064,1649427778,2
6065,1649427808,2
6066,1649427838,2
6067,1649427868,2
6068,1649427898,2
6069,1649427928,2
6070,1649427958,2
6071,1649427988,2
6072,1649428018,2
6073,1649428048,2
6074,1649428078,2
6075,1649428108,2
6076,1649428138,2
6077,1649428168,2
6078,1649428198,2
6079,1649428228,2
6080,1649428258,2
6081,1649428288,2
6082,1649428318,2
6083,1649428348,2
6084,1649428378,2
6085,1649428408,2
6086,1649428438,2
6087,1649428468,2
6088,1649428498,2
6089,1649428528,2
6090,1649428558,2
6091,1649428588,2
6092,1649428618,2
6093,1649428648,2
6094,1649428678,2
6095,1649428708,2
6096,1649428738,2
6097,1649428768,2
6098,1649428798,2
6099,1649428828,2
6100,1649428858,2
6101,1649428888,2
6102,1649428918,2
6103,1649428948,2
6104,1649428978,2
6105,1649429008,2
6106,1649429038,2
6107,1649429068,2
6108,1649429098,2
6109,1649429128,2
6110,1649429158,2
6111,1649429188,2
6112,1649429218,2
6113,1649429248,2
6114,1649429278,2
6115,1649429308,2
6116,1649429338,2
6117,1649429368,2
6118,1649429398,2
6119,1649429428,2
6120,1649429458,2
6121,1649429488,2
6122,1649429518,2
6123,1649429548,2
6124,1649429578,2
6125,1649429608,2
6126,1649429638,2
6127,1649429668,2
6128,1649429698,2
6129,1649429728,2
6130,1649429758,2
6131,1649429788,2
6132,1649429818,2
6133,1649429848,2
6134,1649429878,2
6135,1649429908,2
6136,1649429938,2
6137,1649429968,2
6138,1649429998,2
6139,1649430028,2
6140,1649430058,2
6141,1649430088,2
6142,1649430118,2
6143,1649430148,2
6144,1649430178,2
6145,1649430208,2
6146,1649430238,2
6147,1649430268,2
6148,1649430298,2
6149,1649430328,2
6150,1649430358,1
6151,1649430388,1
6152,1649430418,1
6153,1649430448,1
6154,1649430478,1
6155,1649430508,1
6156,1649430538,1
6157,1649430568,1
6158,1649430598,1
6159,1649430628,1
6160,1649430658,1
6161,1649430688,1
6162,1649430718,1
6163,1649430748,1
6164,1649430778,1
6165,1649430808,1
6166,1649430838,1
6167,1649430868,1
6168,1649430898,1
6169,1649430928,1
6170,1649430958,1
6171,1649430988,1
6172,1649431018,1
6173,1649431048,1
6174,1649431078,1
6175,1649431108,1
6176,1649431138,1
6177,1649431168,1
6178,1649431198,1
6179,1649431228,1
6180,1649431258,1
6181,1649431288,1
6182,1649431318,1
6183,1649431348,1
6184,1649431378,1
6185,1649431408,1
6186,1649431438,1
6187,1649431468,1
6188,1649431498,1
6189,1649431528,1
6190,1649431558,1
6191,1649431588,1
6192,1649431618,1
6193,1649431648,1
6194,1649431678,1
6195,1649431708,1
6196,1649431738,1
6197,1649431768,1
6198,1649431798,1
6199,1649431828,1
6200,1649431858,1
6201,1649431888,1
6202,1649431918,1
6203,1649431948,1
6204,1649431978,1
6205,1649432008,1
6206,1649432038,1
6207,1649432068,1
6208,1649432098,1
6209,1649432128,1
6210,1649432158,1
6211,1649432188,1
6212,1649432218,1
6213,1649432248,1
6214,1649432278,1
6215,1649432308,1
6216,1649432338,1
6217,1649432368,1
6218,1649432398,1
6219,1649432428,1
6220,1649432458,1
6221,1649432488,1
6222,1649432518,1
6223,1649432548,1
6224,1649432578,1
6225,1649432608,1
6226,1649432638,1
6227,1649432668,1
6228,1649432698,1
6229,1649432728,1
6230,1649432758,1
6231,1649432788,1
6232,1649432818,3
6233,1649432848,3
6234,1649432878,3
6235,1649432908,3
6236,1649432938,3
6237,1649432968,3
6238,1649432998,3
6239,1649433028,3
6240,1649433058,3
6241,1649433088,3
6242,1649433118,3
6243,1649433148,3
6244,1649433178,3
6245,1649433208,3
6246,1649433238,3
6247,1649433268,3
6248,1649433298,3
6249,1649433328,3
6250,1649433358,1
6251,1649433388,1
6252,1649433418,1
6253,1649433448,1
6254,1649433478,1
6255,1649433508,1
6256,1649433538,1
6257,1649433568,1
6258,1649433598,1
6259,1649433628,1
6260,1649433658,1
6261,1649433688,1
6262,1649433718,1
6263,1649433748,1
6264,1649433778,1
6265,1649433808,1
6266,1649433838,1
6267,1649433868,1
6268,1649433898,1
6269,1649433928,1
6270,1649433958,1
6271,1649433988,1
6272,1649434018,1
6273,1649434048,1
6274,1649434078,1
6275,1649434108,1
6276,1649434138,1
6277,1649434168,1
6278,1649434198,1
6279,1649434228,1
6280,1649434258,1
6281,1649434288,1
6282,1649434318,1
6283,1649434348,1
6284,1649434378,1
6285,1649434408,1
6286,1649434438,1
6287,1649434468,1
6288,1649434498,1
6289,1649434528,2
6290,1649434558,2
6291,1649434588,2
6292,1649434618,2
6293,1649434648,2
6294,1649434678,2
6295,1649434708,2
6296,1649434738,2
6297,1649434768,2
6298,1649434798,2
6299,1649434828,2
6300,1649434858,2
6301,1649434888,2
6302,1649434918,2
6303,1649434948,2
6304,1649434978,2
6305,1649435008,2
6306,1649435038,2
6307,1649435068,2
6308,1649435098,2
6309,1649435128,2
6310,1649435158,2
6311,1649435188,2
6312,1649435218,2
6313,1649435248,2
6314,1649435278,2
6315,1649435308,2
6316,1649435338,2
6317,1649435368,2
6318,1649435398,2
6319,1649435428,2
6320,1649435458,2
6321,1649435488,2
6322,1649435518,2
6323,1649435548,2
6324,1649435578,2
6325,1649435608,2
6326,1649435638,2
6327,1649435668,2
6328,1649435698,2
6329,1649435728,2
6330,1649435758,2
6331,1649435788,2
6332,1649435818,2
6333,1649435848,2
6334,1649435878,2
6335,1649435908,2
6336,1649435938,2
6337,1649435968,2
6338,1649435998,2
6339,1649436028,2
6340,1649436058,2
6341,1649436088,2
6342,1649436118,2
6343,1649436148,2
6344,1649436178,2
6345,1649436208,2
6346,1649436238,2
6347,1649436268,2
6348,1649436298,2
6349,1649436328,2
6350,1649436358,2
6351,1649436388,2
6352,1649436418,2
6353,1649436448,2
6354,1649436478,2
6355,1649436508,2
6356,1649436538,2
6357,1649436568,2
6358,1649436598,2
6359,1649436628,2
6360,1649436658,2
6361,1649436688,2
6362,1649436718,2
6363,1649436748,2
6364,1649436778,2
6365,1649436808,2
6366,1649436838,2
6367,1649436868,2
6368,1649436898,2
6369,1649436928,2
6370,1649436958,2
6371,1649436988,2
6372,1649437018,2
6373,1649437048,2
6374,1649437078,2
6375,1649437108,2
6376,1649437138,2
6377,1649437168,3
6378,1649437198,3
6379,1649437228,3
6380,1649437258,3
6381,1649437288,3
6382,1649437318,3
6383,1649437348,3
6384,1649437378,3
6385,1649437408,3
6386,1649437438,3
6387,1649437468,3
6388,1649437498,3
6389,1649437528,3
6390,1649437558,3
6391,1649437588,3
6392,1649437618,3
6393,1649437648,3
6394,1649437678,3
6395,1649437708,3
6396,1649437738,3
6397,1649437768,3
6398,1649437798,3
6399,1649437828,3
6400,1649437858,3
6401,1649437888,3
6402,1649437918,3
6403,1649437948,3
6404,1649437978,3
6405,1649438008,3
6406,1649438038,3
6407,1649438068,3
6408,1649438098,3
6409,1649438128,3
6410,1649438158,3
6411,1649438188,3
6412,1649438218,3
6413,1649438248,3
6414,1649438278,3
6415,1649438308,3
6416,1649438338,3
6417,1649438368,3
6418,1649438398,3
6419,1649438428,3
6420,1649438458,3
6421,1649438488,3
6422,1649438518,3
6423,1649438548,3
6424,1649438578,3
6425,1649438608,3
6426,1649438638,3
6427,1649438668,3
6428,1649438698,3
6429,1649438728,3
6430,1649438758,3
6431,1649438788,3
6432,1649438818,3
6433,1649438848,3
6434,1649438878,3
6435,1649438908,3
6436,1649438938,3
6437,1649438968,3
6438,1649438998,3
6439,1649439028,3
6440,1649439058,3
6441,1649439088,3
6442,1649439118,3
6443,1649439148,3
6444,1649439178,3
6445,1649439208,3
6446,1649439238,1
6447,1649439268,1
6448,1649439298,1
6449,1649439328,1
6450,1649439358,1
6451,1649439388,1
6452,1649439418,1
6453,1649439448,1
6454,1649439478,1
6455,1649439508,1
6456,1649439538,1
6457,1649439568,1
6458,1649439598,1
6459,1649439628,1
6460,1649439658,1
6461,1649439688,1
6462,1649439718,1
6463,1649439748,1
6464,1649439778,1
6465,1649439808,1
6466,1649439838,1
6467,1649439868,1
6468,1649439898,1
6469,1649439928,1
6470,1649439958,1
6471,1649439988,1
6472,1649440018,1
6473,1649440048,1
6474,1649440078,1
6475,1649440108,1
6476,1649440138,1
6477,1649440168,1
6478,1649440198,1
6479,1649440228,1
6480,1649440258,1
6481,1649440288,1
6482,1649440318,1
6483,1649440348,1
6484,1649440378,1
6485,1649440408,1
6486,1649440438,1
6487,1649440468,1
6488,1649440498,1
6489,1649440528,1
6490,1649440558,1
6491,1649440588,1
6492,1649440618,1
6493,1649440648,1
6494,1649440678,1
6495,1649440708,1
6496,1649440738,1
6497,1649440768,1
6498,1649440798,1
6499,1649440828,1
6500,1649440858,1
6501,1649440888,1
6502,1649440918,1
6503,1649440948,1
6504,1649440978,1
6505,1649441008,1
6506,1649441038,1
6507,1649441068,1
6508,1649441098,1
6509,1649441128,1
6510,1649441158,1
6511,1649441188,1
6512,1649441218,1
6513,1649441248,1
6514,1649441278,1
6515,1649441308,1
6516,1649441338,1
6517,1649441368,1
6518,1649441398,1
6519,1649441428,1
6520,1649441458,1
6521,1649441488,1
6522,1649441518,1
6523,1649441548,1
6524,1649441578,1
6525,1649441608,1
6526,1649441638,1
6527,1649441668,1
6528,1649441698,1
6529,1649441728,1
6530,1649441758,1
6531,1649441788,1
6532,1649441818,1
6533,1649441848,1
6534,1649441878,1
6535,1649441908,1
6536,1649441938,1
6537,1649441968,1
6538,1649441998,1
6539,1649442028,1
6540,1649442058,1
6541,1649442088,1
6542,1649442118,1
6543,1649442148,1
6544,1649442178,1
6545,1649442208,1
6546,1649442238,1
6547,1649442268,1
6548,1649442298,1
6549,1649442328,1
6550,1649442358,1
6551,1649442388,1
6552,1649442418,1
6553,1649442448,1
6554,1649442478,1
6555,1649442508,1
6556,1649442538,1
6557,1649442568,1
6558,1649442598,1
6559,1649442628,1
6560,1649442658,1
6561,1649442688,1
6562,1649442718,1
6563,1649442748,1
6564,1649442778,1
6565,1649442808,1
6566,1649442838,1
6567,1649442868,1
6568,1649442898,1
6569,1649442928,1
6570,1649442958,1
6571,1649442988,1
6572,1649443018,1
6573,1649443048,1
6574,1649443078,1
6575,1649443108,1
6576,1649443138,1
6577,1649443168,1
6578,1649443198,1
6579,1649443228,1
6580,1649443258,1
6581,1649443288,1
6582,1649443318,1
6583,1649443348,1
6584,1649443378,1
6585,1649443408,1
6586,1649443438,1
6587,1649443468,1
6588,1649443498,1
6589,1649443528,1
6590,1649443558,1
6591,1649443588,1
6592,1649443618,1
6593,1649443648,1
6594,1649443678,1
6595,1649443708,3
6596,1649443738,3
6597,1649443768,3
6598,1649443798,3
6599,1649443828,3
6600,1649443858,3
6601,1649443888,3
6602,1649443918,3
6603,1649443948,3
6604,1649443978,3
6605,1649444008,3
6606,1649444038,3
6607,1649444068,3
6608,1649444098,3
6609,1649444128,3
6610,1649444158,3
6611,1649444188,3
6612,1649444218,3
6613,1649444248,3
6614,1649444278,3
6615,1649444308,3
6616,1649444338,3
6617,1649444368,3
6618,1649444398,3
6619,1649444428,3
6620,1649444458,3
6621,1649444488,3
6622,1649444518,3
6623,1649444548,3
6624,1649444578,3
6625,1649444608,3
6626,1649444638,3
6627,1649444668,3
6628,1649444698,3
6629,1649444728,3
6630,1649444758,3
6631,1649444788,3
6632,1649444818,3
6633,1649444848,3
6634,1649444878,3
6635,1649444908,3
6636,1649444938,3
6637,1649444968,3
6638,1649444998,3
6639,1649445028,3
6640,1649445058,3
6641,1649445088,3
6642,1649445118,3
6643,1649445148,3
6644,1649445178,3
6645,1649445208,3
6646,1649445238,3
6647,1649445268,3
6648,1649445298,3
6649,1649445328,3
6650,1649445358,3
6651,1649445388,3
6652,1649445418,1
6653,1649445448,1
6654,1649445478,1
6655,1649445508,1
6656,1649445538,1
6657,1649445568,1
6658,1649445598,1
6659,1649445628,1
6660,1649445658,1
6661,1649445688,1
6662,1649445718,1
6663,1649445748,1
6664,1649445778,1
6665,1649445808,1
6666,1649445838,1
6667,1649445868,1
6668,1649445898,1
6669,1649445928,1
6670,1649445958,1
6671,1649445988,1
6672,1649446018,1
6673,1649446048,1
6674,1649446078,1
6675,1649446108,1
6676,1649446138,1
6677,1649446168,1
6678,1649446198,1
6679,1649446228,1
6680,1649446258,1
6681,1649446288,1
6682,1649446318,1
6683,1649446348,1
6684,1649446378,1
6685,1649446408,1
6686,1649446438,1
6687,1649446468,1
6688,1649446498,1
6689,1649446528,1
6690,1649446558,1
6691,1649446588,1
6692,1649446618,1
6693,1649446648,1
6694,1649446678,1
6695,1649446708,1
6696,1649446738,1
6697,1649446768,1
6698,1649446798,1
6699,1649446828,1
6700,1649446858,1
6701,1649446888,1
6702,1649446918,1
6703,1649446948,1
6704,1649446978,1
6705,1649447008,1
6706,1649447038,1
6707,1649447068,1
6708,1649447098,1
6709,1649447128,1
6710,1649447158,1
6711,1649447188,1
6712,1649447218,1
6713,1649447248,1
6714,1649447278,1
6715,1649447308,1
6716,1649447338,1
6717,1649447368,3
6718,1649447398,3
6719,1649447428,3
6720,1649447458,3
6721,1649447488,3
6722,1649447518,3
6723,1649447548,3
6724,1649447578,3
6725,1649447608,3
6726,1649447638,3
6727,1649447668,3
6728,1649447698,3
6729,1649447728,3
6730,1649447758,3
6731,1649447788,3
6732,1649447818,3
6733,1649447848,3
6734,1649447878,3
6735,1649447908,3
6736,1649447938,3
6737,1649447968,3
6738,1649447998,3
6739,1649448028,3
6740,1649448058,3
6741,1649448088,3
6742,1649448118,3
6743,1649448148,3
6744,1649448178,3
6745,1649448208,3
6746,1649448238,3
6747,1649448268,3
6748,1649448298,3
6749,1649448328,3
6750,1649448358,3
6751,1649448388,3
6752,1649448418,3
6753,1649448448,3
6754,1649448478,3
6755,1649448508,3
6756,1649448538,3
6757,1649448568,3
6758,1649448598,3
6759,1649448628,3
6760,1649448658,3
6761,1649448688,3
6762,1649448718,3
6763,1649448748,3
6764,1649448778,3
6765,1649448808,3
6766,1649448838,3
6767,1649448868,3
6768,1649448898,3
6769,1649448928,3
6770,1649448958,3
6771,1649448988,3
6772,1649449018,3
6773,1649449048,3
6774,1649449078,3
6775,1649449108,3
6776,1649449138,3
6777,1649449168,3
6778,1649449198,1
6779,1649449228,1
6780,1649449258,1
6781,1649449288,1
6782,1649449318,1
6783,1649449348,1
6784,1649449378,1
6785,1649449408,1
6786,1649449438,1
6787,1649449468,1
6788,1649449498,1
6789,1649449528,1
6790,1649449558,1
6791,1649449588,1
6792,1649449618,1
6793,1649449648,1
6794,1649449678,1
6795,1649449708,1
6796,1649449738,1
6797,1649449768,1
6798,1649449798,1
6799,1649449828,1
6800,1649449858,1
6801,1649449888,1
6802,1649449918,1
6803,1649449948,1
6804,1649449978,1
6805,1649450008,1
6806,1649450038,1
6807,1649450068,1
6808,1649450098,1
6809,1649450128,1
6810,1649450158,1
6811,1649450188,1
6812,1649450218,1
6813,1649450248,1
6814,1649450278,1
6815,1649450308,1
6816,1649450338,1
6817,1649450368,1
6818,1649450398,1
6819,1649450428,1
6820,1649450458,1
6821,1649450488,1
6822,1649450518,1
6823,1649450548,1
6824,1649450578,1
6825,1649450608,1
6826,1649450638,1
6827,1649450668,1
6828,1649450698,1
6829,1649450728,1
6830,1649450758,1
6831,1649450788,1
6832,1649450818,1
6833,1649450848,1
6834,1649450878,1
6835,1649450908,1
6836,1649450938,3
6837,1649450968,3
6838,1649450998,3
6839,1649451028,3
6840,1649451058,3
6841,1649451088,3
6842,1649451118,3
6843,1649451148,3
6844,1649451178,3
6845,1649451208,3
6846,1649451238,3
6847,1649451268,3
6848,1649451298,3
6849,1649451328,3
6850,1649451358,3
6851,1649451388,3
6852,1649451418,3
6853,1649451448,3
6854,1649451478,3
6855,1649451508,3
6856,1649451538,3
6857,1649451568,3
6858,1649451598,3
6859,1649451628,3
6860,1649451658,3
6861,1649451688,3
6862,1649451718,3
6863,1649451748,3
6864,1649451778,3
6865,1649451808,3
6866,1649451838,3
6867,1649451868,3
6868,1649451898,3
6869,1649451928,3
6870,1649451958,3
6871,1649451988,3
6872,1649452018,3
6873,1649452048,3
6874,1649452078,3
6875,1649452108,3
6876,1649452138,3
6877,1649452168,3
6878,1649452198,3
6879,1649452228,3
6880,1649452258,3
6881,1649452288,3
6882,1649452318,3
6883,1649452348,3
6884,1649452378,3
6885,1649452408,3
6886,1649452438,3
6887,1649452468,3
6888,1649452498,3
6889,1649452528,3
6890,1649452558,3
6891,1649452588,3
6892,1649452618,3
6893,1649452648,3
6894,1649452678,3
6895,1649452708,3
6896,1649452738,3
6897,1649452768,3
6898,1649452798,3
6899,1649452828,3
6900,1649452858,3
6901,1649452888,3
6902,1649452918,3
6903,1649452948,3
6904,1649452978,3
6905,1649453008,3
6906,1649453038,3
6907,1649453068,3
6908,1649453098,3
6909,1649453128,3
6910,1649453158,3
6911,1649453188,3
6912,1649453218,3
6913,1649453248,3
6914,1649453278,3
6915,1649453308,3
6916,1649453338,3
6917,1649453368,3
6918,1649453398,3
6919,1649453428,3
6920,1649453458,3
6921,1649453488,3
6922,1649453518,3
6923,1649453548,3
6924,1649453578,3
6925,1649453608,3
6926,1649453638,3
6927,1649453668,3
6928,1649453698,3
6929,1649453728,3
6930,1649453758,3
6931,1649453788,3
6932,1649453818,3
6933,1649453848,3
6934,1649453878,3
6935,1649453908,3
6936,1649453938,3
6937,1649453968,3
6938,1649453998,3
6939,1649454028,3
6940,1649454058,3
6941,1649454088,3
6942,1649454118,3
6943,1649454148,3
6944,1649454178,3
6945,1649454208,3
6946,1649454238,3
6947,1649454268,4
6948,1649454298,4
6949,1649454328,4
6950,1649454358,4
6951,1649454388,4
6952,1649454418,4
6953,1649454448,4
6954,1649454478,4
6955,1649454508,4
6956,1649454538,4
6957,1649454568,4
6958,1649454598,4
6959,1649454628,4
6960,1649454658,4
6961,1649454688,4
6962,1649454718,4
6963,1649454748,4
6964,1649454778,4
6965,1649454808,4
6966,1649454838,4
6967,1649454868,4
6968,1649454898,4
6969,1649454928,4
6970,1649454958,4
6971,1649454988,4
6972,1649455018,4
6973,1649455048,4
6974,1649455078,4
6975,1649455108,4
6976,1649455138,4
6977,1649455168,4
6978,1649455198,4
6979,1649455228,4
6980,1649455258,4
6981,1649455288,4
6982,1649455318,4
6983,1649455348,4
6984,1649455378,4
6985,1649455408,4
6986,1649455438,4
6987,1649455468,4
6988,1649455498,4
6989,1649455528,4
6990,1649455558,4
6991,1649455588,4
6992,1649455618,3
6993,1649455648,3
6994,1649455678,3
6995,1649455708,3
6996,1649455738,3
6997,1649455768,3
6998,1649455798,3
6999,1649455828,3
7000,1649455858,3
7001,1649455888,3
7002,1649455918,3
7003,1649455948,3
7004,1649455978,3
7005,1649456008,3
7006,1649456038,3
7007,1649456068,3
7008,1649456098,3
7009,1649456128,3
7010,1649456158,3
7011,1649456188,3
7012,1649456218,3
7013,1649456248,3
7014,1649456278,3
7015,1649456308,3
7016,1649456338,3
7017,1649456368,3
7018,1649456398,4
7019,1649456428,4
7020,1649456458,4
7021,1649456488,4
7022,1649456518,4
7023,1649456548,4
7024,1649456578,4
7025,1649456608,4
7026,1649456638,4
7027,1649456668,4
7028,1649456698,4
7029,1649456728,4
7030,1649456758,4
7031,1649456788,4
7032,1649456818,4
7033,1649456848,4
7034,1649456878,4
7035,1649456908,4
7036,1649456938,4
7037,1649456968,4
7038,1649456998,4
7039,1649457028,4
7040,1649457058,4
7041,1649457088,4
7042,1649457118,4
7043,1649457148,4
7044,1649457178,4
7045,1649457208,4
7046,1649457238,4
7047,1649457268,4
7048,1649457298,4
7049,1649457328,4
7050,1649457358,4
7051,1649457388,4
7052,1649457418,4
7053,1649457448,4
7054,1649457478,4
7055,1649457508,4
7056,1649457538,4
7057,1649457568,4
7058,1649457598,4
7059,1649457628,4
7060,1649457658,4
7061,1649457688,4
7062,1649457718,4
7063,1649457748,4
7064,1649457778,4
7065,1649457808,4
7066,1649457838,4
7067,1649457868,4
7068,1649457898,4
7069,1649457928,4
7070,1649457958,4
7071,1649457988,4
7072,1649458018,4
7073,1649458048,4
7074,1649458078,4
7075,1649458108,4
7076,1649458138,4
7077,1649458168,4
7078,1649458198,4
7079,1649458228,4
7080,1649458258,4
7081,1649458288,4
7082,1649458318,4
7083,1649458348,4
7084,1649458378,4
7085,1649458408,4
7086,1649458438,4
7087,1649458468,4
7088,1649458498,4
7089,1649458528,4
7090,1649458558,4
7091,1649458588,4
7092,1649458618,4
